parent_tree,parent_text,parent_type,left_tree,left_text,left_type,right_tree,right_text,right_type,cc_tree,cc_text,base_text,parent_funnel,left_funnel,right_funnel,same_type,same_funnel,clausal_coord,corrective,anchored,left_sent,base_sent,right_sent,cosine,left_vad,left_valence,left_arousal,left_dominance,right_vad,right_valence,right_arousal,right_dominance,vad_cosine,vad_distance
"(S
  (S
    (S
      (NP (PRP we))
      (VP
        (VBD did)
        (RB not)
        (VP
          (VB make)
          (NP (DT a) (NN visit))
          (NP (DT the) (JJ next) (NN year)))))
    (RB then)
    (S
      (NP (NN world) (NN war) (CD ii))
      (VP
        (VBD began)
        (SBAR
          (S (NP (NN travel)) (VP (VBD was) (VP (VBN restricted))))))))
  (CC and)
  (S
    (NP (PRP he))
    (VP
      (VBD died)
      (PP (IN in) (NP (JJ late) (NN winter)))
      (SBAR (NP (CD two) (NNS years)) (IN after)))))",we did not make a visit the next year then world war ii began travel was restricted and he died in late winter two years after,S,"(S
  (S
    (S
      (NP (PRP we))
      (VP
        (VBD did)
        (RB not)
        (VP
          (VB make)
          (NP (DT a) (NN visit))
          (NP (DT the) (JJ next) (NN year)))))
    (RB then)
    (S
      (NP (NN world) (NN war) (CD ii))
      (VP
        (VBD began)
        (SBAR
          (S (NP (NN travel)) (VP (VBD was) (VP (VBN restricted)))))))))",we did not make a visit the next year then world war ii began travel was restricted,S,"(S
  (S
    (NP (PRP he))
    (VP
      (VBD died)
      (PP (IN in) (NP (JJ late) (NN winter)))
      (SBAR (NP (CD two) (NNS years)) (IN after)))))",he died in late winter two years after,S,(CC and),and,we did not make a visit the next year then world war ii began travel was restricted and he died in late winter two years after,S,S,S,True,True,True,True,True,-0.9982232451438904,-0.9990793466567993,-0.9981799125671387,,[0.54971429 0.51742857 0.537     ],0.5497142857142857,0.5174285714285715,0.537,[0.4204 0.3786 0.4108],0.42040000000000005,0.3786,0.41079999999999994,0.999792556474871,0.2278639873580156
(NP (PRP he) (CC and) (PRP i)),he and i,NP,(PRP (PRP he)),he,PRP,(PRP (PRP i)),i,PRP,(CC and),and,i knew that he and i bore the same middle name,N,X,X,True,True,False,False,False,0.6517022848129272,-0.7624232769012451,0.7267126441001892,0.11079821735620499,[nan nan nan],,,,[nan nan nan],,,,,
"(NP
  (NP (PRP$ my) (NN gaze))
  (CC and)
  (NP (PRP$ my) (JJ own) (JJ inner) (NN horizon)))",my gaze and my own inner horizon,NP,(NP (NP (PRP$ my) (NN gaze))),my gaze,NP,(NP (NP (PRP$ my) (JJ own) (JJ inner) (NN horizon))),my own inner horizon,NP,(CC and),and,and i never knew until my wife told me how characteristic were my moments of abstraction when she would pass her hand between my gaze and my own inner horizon,N,N,N,True,True,False,False,False,0.9985254406929016,0.8513423204421997,0.995526134967804,,[0.633 0.588 0.586],0.633,0.588,0.586,[0.64   0.25   0.5165],0.64,0.25,0.5165,0.9525659792107392,0.34514236193200043
"(S
  (S
    (SBAR
      (IN as)
      (S
        (NP (NP (DT the) (NN fullness)) (PP (IN of) (NP (NN time))))
        (VP
          (VBD brought)
          (NP (PRP me))
          (NP (NP (PRP$ my) (NNS children) (POS 's)) (NNS children)))))
    (NP (PRP i))
    (VP
      (MD could)
      (VP
        (VB feel)
        (S
          (NP (PRP him))
          (VP
            (VBG stalking)
            (ADVP (RB nearer) (PP (IN within) (NP (PRP me)))))))))
  (CC and)
  (S
    (SBAR
      (IN as)
      (S
        (NP (PRP i))
        (VP
          (VBD looked)
          (PRT (RP out))
          (PP
            (IN over)
            (NP (PRP$ my) (JJ own) (JJ privileged) (NN life))))))
    (NP (PRP i))
    (VP
      (MD could)
      (VP
        (VB look)
        (ADVP (ADVP (RB in)) (ADVP (RBR more) (CC and) (RBR more)))
        (PP
          (IN upon)
          (NP
            (NP
              (DT the)
              (JJ bafflement)
              (NN resignation)
              (CC and)
              (NNS consolations))
            (SBAR
              (WHNP (WDT that))
              (S
                (VP
                  (MD must)
                  (VP (VB have) (VP (VBN been) (NP (PRP$ his)))))))))))))",as the fullness of time brought me my children 's children i could feel him stalking nearer within me and as i looked out over my own privileged life i could look in more and more upon the bafflement resignation and consolations that must have been his,S,"(S
  (S
    (SBAR
      (IN as)
      (S
        (NP (NP (DT the) (NN fullness)) (PP (IN of) (NP (NN time))))
        (VP
          (VBD brought)
          (NP (PRP me))
          (NP (NP (PRP$ my) (NNS children) (POS 's)) (NNS children)))))
    (NP (PRP i))
    (VP
      (MD could)
      (VP
        (VB feel)
        (S
          (NP (PRP him))
          (VP
            (VBG stalking)
            (ADVP (RB nearer) (PP (IN within) (NP (PRP me))))))))))",as the fullness of time brought me my children 's children i could feel him stalking nearer within me,S,"(S
  (S
    (SBAR
      (IN as)
      (S
        (NP (PRP i))
        (VP
          (VBD looked)
          (PRT (RP out))
          (PP
            (IN over)
            (NP (PRP$ my) (JJ own) (JJ privileged) (NN life))))))
    (NP (PRP i))
    (VP
      (MD could)
      (VP
        (VB look)
        (ADVP (ADVP (RB in)) (ADVP (RBR more) (CC and) (RBR more)))
        (PP
          (IN upon)
          (NP
            (NP
              (DT the)
              (JJ bafflement)
              (NN resignation)
              (CC and)
              (NNS consolations))
            (SBAR
              (WHNP (WDT that))
              (S
                (VP
                  (MD must)
                  (VP (VB have) (VP (VBN been) (NP (PRP$ his)))))))))))))",as i looked out over my own privileged life i could look in more and more upon the bafflement resignation and consolations that must have been his,S,(CC and),and,but as the fullness of time brought me my children 's children i could feel him stalking nearer within me and as i looked out over my own privileged life i could look in more and more upon the bafflement resignation and consolations that must have been his,S,S,S,True,True,True,False,False,0.7748476266860962,0.6117467284202576,0.8852324485778809,,[0.7976 0.4736 0.5772],0.7976,0.47359999999999997,0.5772,[0.6114 0.4616 0.6086],0.6113999999999999,0.46160000000000007,0.6085999999999999,0.9893464135283324,0.1892099363141376
(ADVP (RBR more) (CC and) (RBR more)),more and more,ADVP,(RBR (RBR more)),more,RBR,(RBR (RBR more)),more,RBR,(CC and),and,but as the fullness of time brought me my children 's children i could feel him stalking nearer within me and as i looked out over my own privileged life i could look in more and more upon the bafflement resignation and consolations that must have been his,R,R,R,True,True,False,False,False,0.9926474094390869,0.6117467284202576,0.9926474094390869,1.0,[nan nan nan],,,,[nan nan nan],,,,,
"(NP
  (DT the)
  (JJ bafflement)
  (NN resignation)
  (CC and)
  (NNS consolations))",the bafflement resignation and consolations,NP,(NN (NN resignation)),resignation,NN,(NNS (NNS consolations)),consolations,NNS,(CC and),and,but as the fullness of time brought me my children 's children i could feel him stalking nearer within me and as i looked out over my own privileged life i could look in more and more upon the bafflement resignation and consolations that must have been his,N,N,N,False,True,False,False,False,-0.9156637191772461,0.6117467284202576,0.7316225171089172,0.14405357837677002,[0.145 0.392 0.31 ],0.145,0.392,0.31,[nan nan nan],,,,,
"(VP
  (VP (VBD did) (RB not) (VP (VB find) (NP (PRP it))))
  (CC but)
  (ADVP (RB instead))
  (VP
    (VBD found)
    (NP
      (NP (NP (DT the) (CD one)) (ADVP (JJ next) (NN door)))
      (SBAR
        (WHNP (WDT which))
        (S
          (VP
            (S (VP (VBD was) (ADJP (JJ identical))))
            (PP
              (IN except)
              (SBAR
                (IN that)
                (S
                  (NP (DT the) (NN floor) (NN plan))
                  (VP
                    (VBD was)
                    (VP (VBN reversed) (PP (IN in) (NP (PRP it))))))))))))))",did not find it but instead found the one next door which was identical except that the floor plan was reversed in it,VP,(VP (VP (VBD did) (RB not) (VP (VB find) (NP (PRP it))))),did not find it,VP,"(VP
  (ADVP (RB instead))
  (VP
    (VBD found)
    (NP
      (NP (NP (DT the) (CD one)) (ADVP (JJ next) (NN door)))
      (SBAR
        (WHNP (WDT which))
        (S
          (VP
            (S (VP (VBD was) (ADJP (JJ identical))))
            (PP
              (IN except)
              (SBAR
                (IN that)
                (S
                  (NP (DT the) (NN floor) (NN plan))
                  (VP
                    (VBD was)
                    (VP (VBN reversed) (PP (IN in) (NP (PRP it))))))))))))))",instead found the one next door which was identical except that the floor plan was reversed in it,VP,(CC but),but,the house itself had been so altered by successive remodelings that at first i did not find it but instead found the one next door which was identical except that the floor plan was reversed in it i met a man older than myself who remembered my uncle,V,V,V,True,True,False,True,True,-0.756445586681366,0.9673928618431091,-0.9977255463600159,,[0.774 0.555 0.58 ],0.774,0.555,0.58,[0.60583333 0.34616667 0.46516667],0.6058333333333333,0.3461666666666667,0.4651666666666667,0.9953957709334422,0.29168147581451476
"(S
  (S
    (NP (NP (DT the) (NN guide) (POS 's)) (NN voice))
    (VP
      (VBD drifted)
      (ADVP (RB away))
      (PP
        (IN into)
        (NP (NP (DT the) (NN silence)) (ADVP (RB overhead))))))
  (CC and)
  (S
    (NP (PRP i))
    (VP
      (VBD tried)
      (S
        (VP
          (TO to)
          (VP
            (VB imagine)
            (NP
              (NP (DT the) (NN din))
              (PP (IN of) (NP (DT this) (NN room)))))))
      (ADVP (NP (NNS years)) (RB ago)))))",the guide 's voice drifted away into the silence overhead and i tried to imagine the din of this room years ago,S,"(S
  (S
    (NP (NP (DT the) (NN guide) (POS 's)) (NN voice))
    (VP
      (VBD drifted)
      (ADVP (RB away))
      (PP
        (IN into)
        (NP (NP (DT the) (NN silence)) (ADVP (RB overhead)))))))",the guide 's voice drifted away into the silence overhead,S,"(S
  (S
    (NP (PRP i))
    (VP
      (VBD tried)
      (S
        (VP
          (TO to)
          (VP
            (VB imagine)
            (NP
              (NP (DT the) (NN din))
              (PP (IN of) (NP (DT this) (NN room)))))))
      (ADVP (NP (NNS years)) (RB ago)))))",i tried to imagine the din of this room years ago,S,(CC and),and,the guide 's voice drifted away into the silence overhead and i tried to imagine the din of this room years ago,S,S,S,True,True,True,False,False,-0.998781144618988,-0.9929484128952026,-0.9854297637939453,,[0.4752 0.42   0.4438],0.47519999999999996,0.42000000000000004,0.4438000000000001,[0.5796 0.358  0.4684],0.5796,0.358,0.46840000000000004,0.9901760324718936,0.12388914399575136
(ADJP (JJ long) (CC and) (JJ lengthening)),long and lengthening,ADJP,(JJ (JJ long)),long,JJ,(JJ (JJ lengthening)),lengthening,JJ,(CC and),and,here it was that my grandfather had gone underground with others like himself in small cars connected to the great hoist by the long and lengthening umbilical cord on which their lives depended,J,J,J,True,True,False,False,False,-0.8884727358818054,-0.7467959523200989,0.5352728962898254,0.3566037714481354,[0.541 0.353 0.543],0.541,0.353,0.543,[0.673 0.53  0.528],0.673,0.53,0.528,0.9866913429843511,0.22130973769809592
"(VP
  (VBD dropped)
  (RB not)
  (ADVP (RB straight))
  (RB down)
  (PP (IN as) (PP (IN on) (NP (DT an) (NN elevator))))
  (CC but)
  (ADVP (RB down) (PP (IN on) (NP (NNS rails))))
  (PP (IN at) (NP (DT a) (JJ steep) (NN angle)))
  (PP
    (IN into)
    (NP
      (NP (DT the) (NN hillside) (NN cable) (NNS cars))
      (PP (IN under) (NP (VBN controlled) (NN descent))))))",dropped not straight down as on an elevator but down on rails at a steep angle into the hillside cable cars under controlled descent,VP,(PP (PP (IN as) (PP (IN on) (NP (DT an) (NN elevator))))),as on an elevator,PP,"(PP
  (ADVP (RB down) (PP (IN on) (NP (NNS rails))))
  (PP (IN at) (NP (DT a) (JJ steep) (NN angle))))",down on rails at a steep angle,PP,(CC but),but,they dropped not straight down as on an elevator but down on rails at a steep angle into the hillside cable cars under controlled descent,V,P,P,True,True,False,True,False,-0.9769690632820129,-0.9989871382713318,-0.9200926423072815,,[0.562 0.604 0.676],0.562,0.604,0.676,[0.4265 0.471  0.388 ],0.4265,0.471,0.388,0.9903992259621398,0.34495398243823777
"(VP
  (VP
    (VBD scooped)
    (NP (JJ huge) (VBG dripping) (NNS loads))
    (PP (IN from) (NP (DT the) (VBN flooded) (NNS chambers))))
  (CC and)
  (VP
    (VBD discharged)
    (NP (PRP them))
    (PP (IN at) (NP (DT the) (NN mine) (NN head)))))",scooped huge dripping loads from the flooded chambers and discharged them at the mine head,VP,"(VP
  (VP
    (VBD scooped)
    (NP (JJ huge) (VBG dripping) (NNS loads))
    (PP (IN from) (NP (DT the) (VBN flooded) (NNS chambers)))))",scooped huge dripping loads from the flooded chambers,VP,"(VP
  (VP
    (VBD discharged)
    (NP (PRP them))
    (PP (IN at) (NP (DT the) (NN mine) (NN head)))))",discharged them at the mine head,VP,(CC and),and,the deeper shafts were baled of seeping water by special cars that scooped huge dripping loads from the flooded chambers and discharged them at the mine head,V,V,V,True,True,False,False,False,-0.8464138507843018,-0.9992997646331787,-0.9997808337211609,,[0.47233333 0.44133333 0.47933333],0.4723333333333333,0.44133333333333336,0.4793333333333334,[0.609 0.445 0.568],0.609,0.44499999999999995,0.5680000000000001,0.9953239202393223,0.1629509128541476
"(NP
  (NP
    (NP (DT a) (ADJP (RBR more) (JJ precious)) (NN cargo))
    (VP
      (VBN drawn)
      (ADVP (RB back))
      (PP (IN up) (NP (DT the) (VBG dripping) (NNS shafts)))))
  (CC and)
  (VP
    (VBN delivered)
    (PP (IN to) (NP (DT the) (NN day) (CC or) (NN night)))
    (S
      (VP
        (TO to)
        (VP
          (VB walk)
          (ADVP (RB back) (PP (IN down) (NP (DT the) (NN hill))))
          (PP
            (IN to)
            (NP (NP (PRP$ their) (NNS homes)) (ADVP (RB below)))))))))",a more precious cargo drawn back up the dripping shafts and delivered to the day or night to walk back down the hill to their homes below,NP,"(NP
  (NP
    (NP (DT a) (ADJP (RBR more) (JJ precious)) (NN cargo))
    (VP
      (VBN drawn)
      (ADVP (RB back))
      (PP (IN up) (NP (DT the) (VBG dripping) (NNS shafts))))))",a more precious cargo drawn back up the dripping shafts,NP,"(VP
  (VP
    (VBN delivered)
    (PP (IN to) (NP (DT the) (NN day) (CC or) (NN night)))
    (S
      (VP
        (TO to)
        (VP
          (VB walk)
          (ADVP (RB back) (PP (IN down) (NP (DT the) (NN hill))))
          (PP
            (IN to)
            (NP (NP (PRP$ their) (NNS homes)) (ADVP (RB below)))))))))",delivered to the day or night to walk back down the hill to their homes below,VP,(CC and),and,at the end of the shift the men were retrieved a more precious cargo drawn back up the dripping shafts and delivered to the day or night to walk back down the hill to their homes below,N,N,V,False,False,False,False,False,-0.9977555871009827,0.8492876887321472,0.9175483584403992,,[0.51625 0.3885  0.446  ],0.51625,0.38849999999999996,0.44600000000000006,[0.6026 0.3566 0.4194],0.6026,0.3566,0.4194000000000001,0.9935912428039837,0.09582010488410041
(NP (DT the) (NN day) (CC or) (NN night)),the day or night,NP,(NN (NN day)),day,NN,(NN (NN night)),night,NN,(CC or),or,at the end of the shift the men were retrieved a more precious cargo drawn back up the dripping shafts and delivered to the day or night to walk back down the hill to their homes below,N,N,N,True,True,False,False,False,0.5487473607063293,0.8492876887321472,0.8383521437644958,0.5070008039474487,[0.719 0.269 0.389],0.719,0.269,0.389,[0.598 0.396 0.404],0.598,0.396,0.404,0.9791127035793802,0.17605396899814557
